# Variant positions
# Pop ID	Private	Num_Indv	Var	StdErr	P	Var	StdErr	Obs_Het	Var	StdErr	Obs_Hom	Var	StdErr	Exp_Het	Var	StdErr	Exp_Hom	Var	StdErr	Pi	Var	StdErr	Fis	Var	StdErr
MWI079	0	1.00000	0.00000	0.00000	0.95840	0.01908	0.00274	0.08320	0.07631	0.00547	0.91680	0.07631	0.00547	0.04160	0.01908	0.00274	0.95840	0.01908	0.00274	0.08320	0.07631	0.00547	0.00000	0.00000	0.00000
MWI001	0	1.00000	0.00000	0.00000	0.96520	0.01619	0.00278	0.06959	0.06478	0.00556	0.93041	0.06478	0.00556	0.03480	0.01619	0.00278	0.96520	0.01619	0.00278	0.06959	0.06478	0.00556	0.00000	0.00000	0.00000
MWI011	0	1.00000	0.00000	0.00000	0.96240	0.01739	0.00264	0.07520	0.06957	0.00528	0.92480	0.06957	0.00528	0.03760	0.01739	0.00264	0.96240	0.01739	0.00264	0.07520	0.06957	0.00528	0.00000	0.00000	0.00000
MWI020	0	1.00000	0.00000	0.00000	0.96172	0.01768	0.00308	0.07655	0.07073	0.00615	0.92345	0.07073	0.00615	0.03828	0.01768	0.00308	0.96172	0.01768	0.00308	0.07655	0.07073	0.00615	0.00000	0.00000	0.00000
MWI029	0	1.00000	0.00000	0.00000	0.95954	0.01860	0.00273	0.08093	0.07441	0.00546	0.91907	0.07441	0.00546	0.04046	0.01860	0.00273	0.95954	0.01860	0.00273	0.08093	0.07441	0.00546	0.00000	0.00000	0.00000
MWI045	0	1.00000	0.00000	0.00000	0.94367	0.02500	0.00341	0.11266	0.10002	0.00682	0.88734	0.10002	0.00682	0.05633	0.02500	0.00341	0.94367	0.02500	0.00341	0.11266	0.10002	0.00682	0.00000	0.00000	0.00000
MWI053	0	1.00000	0.00000	0.00000	0.94244	0.02549	0.00434	0.11513	0.10195	0.00867	0.88487	0.10195	0.00867	0.05756	0.02549	0.00434	0.94244	0.02549	0.00434	0.11513	0.10195	0.00867	0.00000	0.00000	0.00000
MWI062	0	1.00000	0.00000	0.00000	0.95251	0.02150	0.00295	0.09499	0.08600	0.00590	0.90501	0.08600	0.00590	0.04749	0.02150	0.00295	0.95251	0.02150	0.00295	0.09499	0.08600	0.00590	0.00000	0.00000	0.00000
MWI072	0	1.00000	0.00000	0.00000	0.95496	0.02050	0.00291	0.09008	0.08200	0.00582	0.90992	0.08200	0.00582	0.04504	0.02050	0.00291	0.95496	0.02050	0.00291	0.09008	0.08200	0.00582	0.00000	0.00000	0.00000
MWI080	0	1.00000	0.00000	0.00000	0.96421	0.01662	0.00297	0.07158	0.06649	0.00594	0.92842	0.06649	0.00594	0.03579	0.01662	0.00297	0.96421	0.01662	0.00297	0.07158	0.06649	0.00594	0.00000	0.00000	0.00000
