# Variant positions
# Pop ID	Private	Num_Indv	Var	StdErr	P	Var	StdErr	Obs_Het	Var	StdErr	Obs_Hom	Var	StdErr	Exp_Het	Var	StdErr	Exp_Hom	Var	StdErr	Pi	Var	StdErr	Fis	Var	StdErr
26	149	1.00000	0.00000	0.00000	0.98405	0.00772	0.00047	0.03190	0.03088	0.00094	0.96810	0.03088	0.00094	0.01595	0.00772	0.00047	0.98405	0.00772	0.00047	0.03190	0.03088	0.00094	0.00000	0.00000	0.00000
MWI008	207	1.00000	0.00000	0.00000	0.98295	0.00824	0.00046	0.03410	0.03294	0.00091	0.96590	0.03294	0.00091	0.01705	0.00824	0.00046	0.98295	0.00824	0.00046	0.03410	0.03294	0.00091	0.00000	0.00000	0.00000
MWI017	284	1.00000	0.00000	0.00000	0.98130	0.00900	0.00049	0.03739	0.03600	0.00098	0.96261	0.03600	0.00098	0.01870	0.00900	0.00049	0.98130	0.00900	0.00049	0.03739	0.03600	0.00098	0.00000	0.00000	0.00000
MWI026	171	1.00000	0.00000	0.00000	0.98337	0.00804	0.00045	0.03325	0.03215	0.00090	0.96675	0.03215	0.00090	0.01663	0.00804	0.00045	0.98337	0.00804	0.00045	0.03325	0.03215	0.00090	0.00000	0.00000	0.00000
MWI034	84	1.00000	0.00000	0.00000	0.98558	0.00700	0.00058	0.02883	0.02800	0.00116	0.97117	0.02800	0.00116	0.01442	0.00700	0.00058	0.98558	0.00700	0.00058	0.02883	0.02800	0.00116	0.00000	0.00000	0.00000
MWI042	54	1.00000	0.00000	0.00000	0.98342	0.00802	0.00073	0.03316	0.03206	0.00145	0.96684	0.03206	0.00145	0.01658	0.00802	0.00073	0.98342	0.00802	0.00073	0.03316	0.03206	0.00145	0.00000	0.00000	0.00000
MWI050	69	1.00000	0.00000	0.00000	0.98401	0.00774	0.00071	0.03199	0.03096	0.00142	0.96801	0.03096	0.00142	0.01599	0.00774	0.00071	0.98401	0.00774	0.00071	0.03199	0.03096	0.00142	0.00000	0.00000	0.00000
MWI059	81	1.00000	0.00000	0.00000	0.98655	0.00654	0.00052	0.02690	0.02618	0.00105	0.97310	0.02618	0.00105	0.01345	0.00654	0.00052	0.98655	0.00654	0.00052	0.02690	0.02618	0.00105	0.00000	0.00000	0.00000
MWI069	179	1.00000	0.00000	0.00000	0.98228	0.00855	0.00047	0.03544	0.03418	0.00094	0.96456	0.03418	0.00094	0.01772	0.00855	0.00047	0.98228	0.00855	0.00047	0.03544	0.03418	0.00094	0.00000	0.00000	0.00000
MWI077	73	1.00000	0.00000	0.00000	0.98517	0.00719	0.00053	0.02965	0.02877	0.00106	0.97035	0.02877	0.00106	0.01483	0.00719	0.00053	0.98517	0.00719	0.00053	0.02965	0.02877	0.00106	0.00000	0.00000	0.00000
MWI009	55	1.00000	0.00000	0.00000	0.98454	0.00749	0.00069	0.03091	0.02996	0.00138	0.96909	0.02996	0.00138	0.01546	0.00749	0.00069	0.98454	0.00749	0.00069	0.03091	0.02996	0.00138	0.00000	0.00000	0.00000
