# Variant positions
# Pop ID	Private	Num_Indv	Var	StdErr	P	Var	StdErr	Obs_Het	Var	StdErr	Obs_Hom	Var	StdErr	Exp_Het	Var	StdErr	Exp_Hom	Var	StdErr	Pi	Var	StdErr	Fis	Var	StdErr
MWI033	0	1.00000	0.00000	0.00000	0.96570	0.01598	0.00252	0.06861	0.06393	0.00505	0.93139	0.06393	0.00505	0.03430	0.01598	0.00252	0.96570	0.01598	0.00252	0.06861	0.06393	0.00505	0.00000	0.00000	0.00000
MWI041	0	1.00000	0.00000	0.00000	0.95911	0.01878	0.00270	0.08178	0.07512	0.00541	0.91822	0.07512	0.00541	0.04089	0.01878	0.00270	0.95911	0.01878	0.00270	0.08178	0.07512	0.00541	0.00000	0.00000	0.00000
MWI049	0	1.00000	0.00000	0.00000	0.95061	0.02227	0.00361	0.09877	0.08907	0.00722	0.90123	0.08907	0.00722	0.04939	0.02227	0.00361	0.95061	0.02227	0.00361	0.09877	0.08907	0.00722	0.00000	0.00000	0.00000
MWI058	0	1.00000	0.00000	0.00000	0.95595	0.02009	0.00284	0.08811	0.08038	0.00567	0.91189	0.08038	0.00567	0.04405	0.02009	0.00284	0.95595	0.02009	0.00284	0.08811	0.08038	0.00567	0.00000	0.00000	0.00000
MWI068	0	1.00000	0.00000	0.00000	0.96140	0.01782	0.00279	0.07719	0.07126	0.00557	0.92281	0.07126	0.00557	0.03860	0.01782	0.00279	0.96140	0.01782	0.00279	0.07719	0.07126	0.00557	0.00000	0.00000	0.00000
MWI076	0	1.00000	0.00000	0.00000	0.95826	0.01913	0.00281	0.08347	0.07654	0.00562	0.91653	0.07654	0.00562	0.04174	0.01913	0.00281	0.95826	0.01913	0.00281	0.08347	0.07654	0.00562	0.00000	0.00000	0.00000
26	0	1.00000	0.00000	0.00000	0.95877	0.01892	0.00277	0.08245	0.07569	0.00554	0.91755	0.07569	0.00554	0.04123	0.01892	0.00277	0.95877	0.01892	0.00277	0.08245	0.07569	0.00554	0.00000	0.00000	0.00000
MWI008	0	1.00000	0.00000	0.00000	0.95962	0.01857	0.00271	0.08076	0.07427	0.00542	0.91924	0.07427	0.00542	0.04038	0.01857	0.00271	0.95962	0.01857	0.00271	0.08076	0.07427	0.00542	0.00000	0.00000	0.00000
MWI017	2	1.00000	0.00000	0.00000	0.95702	0.01965	0.00282	0.08596	0.07860	0.00563	0.91404	0.07860	0.00563	0.04298	0.01965	0.00282	0.95702	0.01965	0.00282	0.08596	0.07860	0.00563	0.00000	0.00000	0.00000
MWI026	0	1.00000	0.00000	0.00000	0.96014	0.01835	0.00270	0.07971	0.07339	0.00541	0.92029	0.07339	0.00541	0.03986	0.01835	0.00270	0.96014	0.01835	0.00270	0.07971	0.07339	0.00541	0.00000	0.00000	0.00000
