# Variant positions
# Pop ID	Private	Num_Indv	Var	StdErr	P	Var	StdErr	Obs_Het	Var	StdErr	Obs_Hom	Var	StdErr	Exp_Het	Var	StdErr	Exp_Hom	Var	StdErr	Pi	Var	StdErr	Fis	Var	StdErr
35	0	3.00205	1.10323	0.02380	0.87085	0.02802	0.00379	0.16128	0.06320	0.00570	0.83872	0.06320	0.00570	0.16893	0.03954	0.00451	0.83107	0.03954	0.00451	0.20503	0.06145	0.00562	0.07773	0.11070	0.02380
8	0	2.24340	0.57094	0.01736	0.87909	0.03076	0.00403	0.16772	0.08279	0.00661	0.83228	0.08279	0.00661	0.15109	0.04070	0.00464	0.84891	0.04070	0.00464	0.19602	0.07333	0.00622	0.04481	0.09219	0.01736
5	0	3.96954	1.30024	0.02569	0.85605	0.02604	0.00364	0.16250	0.05182	0.00513	0.83750	0.05182	0.00513	0.19440	0.03802	0.00439	0.80560	0.03802	0.00439	0.22400	0.05167	0.00512	0.12372	0.14111	0.02569
74	0	2.16042	0.72714	0.02048	0.89195	0.02798	0.00402	0.13166	0.06193	0.00598	0.86834	0.06193	0.00598	0.13683	0.03831	0.00470	0.86317	0.03831	0.00470	0.17659	0.06854	0.00629	0.07466	0.09110	0.02048
41	0	1.70541	0.20792	0.01055	0.88511	0.03154	0.00411	0.16497	0.08692	0.00682	0.83503	0.08692	0.00682	0.14033	0.04095	0.00468	0.85967	0.04095	0.00468	0.19889	0.08791	0.00686	0.05088	0.06922	0.01055
MWI067	0	1.00000	0.00000	0.00000	0.91988	0.03366	0.00450	0.16024	0.13464	0.00901	0.83976	0.13464	0.00901	0.08012	0.03366	0.00450	0.91988	0.03366	0.00450	0.16024	0.13464	0.00901	0.00000	0.00000	0.00000
MWI075	0	1.00000	0.00000	0.00000	0.91425	0.03554	0.00468	0.17150	0.14217	0.00937	0.82850	0.14217	0.00937	0.08575	0.03554	0.00468	0.91425	0.03554	0.00468	0.17150	0.14217	0.00937	0.00000	0.00000	0.00000
MWI007	0	1.00000	0.00000	0.00000	0.91196	0.03629	0.00467	0.17608	0.14516	0.00934	0.82392	0.14516	0.00934	0.08804	0.03629	0.00467	0.91196	0.03629	0.00467	0.17608	0.14516	0.00934	0.00000	0.00000	0.00000
MWI016	0	1.00000	0.00000	0.00000	0.91902	0.03395	0.00452	0.16195	0.13580	0.00904	0.83805	0.13580	0.00904	0.08098	0.03395	0.00452	0.91902	0.03395	0.00452	0.16195	0.13580	0.00904	0.00000	0.00000	0.00000
MWI025	0	1.00000	0.00000	0.00000	0.91512	0.03526	0.00467	0.16975	0.14102	0.00933	0.83025	0.14102	0.00933	0.08488	0.03526	0.00467	0.91512	0.03526	0.00467	0.16975	0.14102	0.00933	0.00000	0.00000	0.00000
