# Variant positions
# Pop ID	Private	Num_Indv	Var	StdErr	P	Var	StdErr	Obs_Het	Var	StdErr	Obs_Hom	Var	StdErr	Exp_Het	Var	StdErr	Exp_Hom	Var	StdErr	Pi	Var	StdErr	Fis	Var	StdErr
14	0	5.00000	0.00000	0.00000	0.80328	0.02417	0.01149	0.28852	0.06135	0.01831	0.71148	0.06135	0.01831	0.26798	0.03177	0.01318	0.73202	0.03177	0.01318	0.29775	0.03922	0.01464	0.02280	0.10832	0.00000
42	0	2.00000	0.00000	0.00000	0.84699	0.03347	0.01352	0.27869	0.12246	0.02587	0.72131	0.12246	0.02587	0.19262	0.04460	0.01561	0.80738	0.04460	0.01561	0.25683	0.07928	0.02081	-0.03279	0.05661	0.00000
3	0	4.00000	0.00000	0.00000	0.86066	0.02306	0.01123	0.24590	0.07244	0.01990	0.75410	0.07244	0.01990	0.19399	0.03413	0.01366	0.80601	0.03413	0.01366	0.22170	0.04457	0.01561	-0.04581	0.04997	0.00000
31	0	5.00000	0.00000	0.00000	0.82459	0.02428	0.01152	0.25464	0.05458	0.01727	0.74536	0.05458	0.01727	0.24098	0.03346	0.01352	0.75902	0.03346	0.01352	0.26776	0.04131	0.01502	0.03128	0.08636	0.00000
15	0	4.00000	0.00000	0.00000	0.81421	0.02367	0.01137	0.30874	0.06487	0.01883	0.69126	0.06487	0.01883	0.25546	0.03030	0.01287	0.74454	0.03030	0.01287	0.29196	0.03957	0.01471	-0.03311	0.06934	0.00000
9	0	2.00000	0.00000	0.00000	0.84973	0.03224	0.01327	0.25683	0.10950	0.02446	0.74317	0.10950	0.02446	0.19126	0.04392	0.01549	0.80874	0.04392	0.01549	0.25501	0.07808	0.02066	-0.00273	0.06730	0.00000
11	0	4.00000	0.00000	0.00000	0.85314	0.02562	0.01183	0.22268	0.05832	0.01785	0.77732	0.05832	0.01785	0.19962	0.03629	0.01408	0.80038	0.03629	0.01408	0.22814	0.04740	0.01609	0.01070	0.05757	0.00000
64	0	3.00000	0.00000	0.00000	0.84517	0.02779	0.01232	0.26958	0.08810	0.02194	0.73042	0.08810	0.02194	0.20644	0.03964	0.01472	0.79356	0.03964	0.01472	0.24772	0.05708	0.01766	-0.03977	0.05479	0.00000
69	0	2.00000	0.00000	0.00000	0.85246	0.03580	0.01399	0.26776	0.13121	0.02678	0.73224	0.13121	0.02678	0.18033	0.04560	0.01579	0.81967	0.04560	0.01579	0.24044	0.08107	0.02105	-0.04098	0.06012	0.00000
35	0	4.00000	0.00000	0.00000	0.83811	0.02593	0.01190	0.27459	0.07838	0.02069	0.72541	0.07838	0.02069	0.21977	0.03808	0.01443	0.78023	0.03808	0.01443	0.25117	0.04974	0.01649	-0.04636	0.06053	0.00000
8	0	3.00000	0.00000	0.00000	0.81967	0.02988	0.01278	0.32058	0.10301	0.02373	0.67942	0.10301	0.02373	0.23619	0.04142	0.01504	0.76381	0.04142	0.01504	0.28342	0.05964	0.01805	-0.06633	0.06991	0.00000
5	0	5.00000	0.00000	0.00000	0.81913	0.01903	0.01020	0.28743	0.04902	0.01637	0.71257	0.04902	0.01637	0.25847	0.02777	0.01232	0.74153	0.02777	0.01232	0.28719	0.03429	0.01369	-0.00497	0.07125	0.00000
